arn, redisTsValue, currentSystemTs, passedTime
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662358, 87
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578662271, 1601578662359, 88
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672066, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672067, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672069, 18
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672070, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672070, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672070, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672070, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672070, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672051, 1601578672070, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672101, 11
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672102, 12
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672103, 13
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672105, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672105, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672105, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672105, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672105, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672090, 1601578672105, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672159, 27
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672160, 28
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672162, 30
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672163, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672163, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672163, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672163, 31
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672167, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672132, 1601578672167, 35
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672142, 1601578672167, 25
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672304, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672306, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672307, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672308, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672308, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672308, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672308, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672308, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578672287, 1601578672308, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673454, 18
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673455, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673456, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673457, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673457, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673457, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673457, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673457, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578673436, 1601578673457, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674067, 18
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674068, 19
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578674049, 1601578674070, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676614, 12
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676615, 13
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676616, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676617, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676617, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676618, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676618, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676618, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#13000d99-9cb6-47be-bf4a-7eb2a8d1b342, 1601578676602, 1601578676618, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579241861, 1601579241868, 7
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244212, 1601579244219, 7
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244246, 1601579244267, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244246, 1601579244267, 21
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244278, 1601579244338, 60
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244278, 1601579244338, 60
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244319, 1601579244339, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244319, 1601579244339, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244319, 1601579244339, 20
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244386, 1601579244495, 109
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244386, 1601579244495, 109
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244404, 1601579244496, 92
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244404, 1601579244496, 92
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244458, 1601579244496, 38
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244458, 1601579244496, 38
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244458, 1601579244496, 38
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244458, 1601579244496, 38
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244458, 1601579244496, 38
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244579, 1601579244725, 146
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244729, 1601579244803, 74
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579244817, 1601579244844, 27
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579255489, 1601579255499, 10
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579255660, 1601579255674, 14
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579255801, 1601579255814, 13
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579255847, 1601579255863, 16
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579256181, 1601579256196, 15
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579258627, 1601579258651, 24
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579258665, 1601579258692, 27
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#0b075b60-1b67-4350-bb63-958e72b40c3a, 1601579259065, 1601579259082, 17
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579472043, 1601579472050, 7
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579472043, 1601579472050, 7
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473794, 1601579473805, 11
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473794, 1601579473805, 11
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473816, 1601579473892, 76
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473816, 1601579473892, 76
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473844, 1601579473892, 48
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473844, 1601579473892, 48
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473879, 1601579474188, 309
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473879, 1601579474188, 309
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473897, 1601579474188, 291
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473897, 1601579474188, 291
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473905, 1601579474188, 283
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473905, 1601579474188, 283
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473905, 1601579474188, 283
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473905, 1601579474188, 283
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473927, 1601579474188, 261
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473927, 1601579474188, 261
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473927, 1601579474188, 261
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473927, 1601579474188, 261
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473927, 1601579474188, 261
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473927, 1601579474188, 261
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473975, 1601579474188, 213
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473975, 1601579474188, 213
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473975, 1601579474188, 213
evaluation_arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#504e4b57-2d66-47c0-bdb4-f8d55e2125ed, 1601579473975, 1601579474188, 213
